"percent_in_corals","metabolite","ubiquity_overall","avg_abundance","n_corals_present","n_corals_total"
80.5869074492099,"x40129_954_84247_16_305",59.7989949748744,404800.869222781,357,443
80.5869074492099,"x39455_952_83005_15_988",59.7989949748744,396308.170056951,357,443
80.5869074492099,"x39030_976_8302_15_797",59.7989949748744,357423.514636014,357,443
80.5869074492099,"x39895_796_73948_16_172",59.7989949748744,356333.819772194,357,443
80.5869074492099,"x39606_877_72541_16_041",59.7989949748744,293313.855450587,357,443
80.5869074492099,"x39840_827_70944_16_149",59.7989949748744,285523.372850921,357,443
80.5869074492099,"x39999_879_74006_16_231",59.7989949748744,281552.399324958,357,443
80.5869074492099,"x39906_853_72485_16_178",59.7989949748744,278728.309489113,357,443
80.5869074492099,"x40029_929_83521_16_292",59.7989949748744,265154.915696818,357,443
80.5869074492099,"x38485_849_69425_15_577",59.7989949748744,261311.584105527,357,443
80.5869074492099,"x38808_875_70915_15_708",59.7989949748744,255213.478938024,357,443
80.5869074492099,"x40546_930_84449_16_516",59.7989949748744,226183.776483249,357,443
80.5869074492099,"x39866_904_82358_16_217",59.9664991624791,177950.002583752,357,443
80.5869074492099,"x39249_877_72391_15_887",59.7989949748744,168983.235694472,357,443
80.5869074492099,"x38828_799_67879_15_716",59.7989949748744,157946.285641541,357,443
80.5869074492099,"x40767_907_77186_16_631",59.7989949748744,126240.009634841,357,443
80.5869074492099,"x38910_851_70942_15_754",59.7989949748744,122591.627387604,357,443
80.5869074492099,"x40656_871_71516_16_557",59.7989949748744,114665.009626466,357,443
80.5869074492099,"x40352_836_77129_16_392",59.7989949748744,104753.480147404,357,443
80.5869074492099,"x39613_893_69949_16_045",59.7989949748744,102645.91058124,357,443
80.5869074492099,"x39837_843_68448_16_149",59.7989949748744,94302.4402881071,357,443
80.5869074492099,"x39913_869_69937_16_182",59.7989949748744,90075.0561323284,357,443
80.5869074492099,"x38487_865_66828_15_577",59.7989949748744,87121.0470976551,357,443
80.5869074492099,"x38804_891_68372_15_708",59.7989949748744,83973.578201005,357,443
80.5869074492099,"x41207_899_74694_16_932",59.7989949748744,80502.5543293132,357,443
80.5869074492099,"x40676_551_50339_16_57",59.7989949748744,74766.8035299832,357,443
80.5869074492099,"x39539_919_71457_16_019",59.7989949748744,66838.6583442212,357,443
80.3611738148984,"x37726_792_70779_15_276",59.6314907872697,954611.212721105,356,443
80.3611738148984,"x37644_766_69228_15_242",59.6314907872697,798862.311867671,356,443
80.3611738148984,"x39852_899_78891_16_097",59.6314907872697,481268.198585594,356,443
80.3611738148984,"x37742_818_72331_15_285",59.6314907872697,459487.339989113,356,443
80.3611738148984,"x37681_740_67655_15_252",59.6314907872697,402861.116338023,356,443
80.3611738148984,"x39827_927_8176_16_13",59.6314907872697,310990.64643551,356,443
80.3611738148984,"x40083_929_75506_16_269",59.6314907872697,260737.750643216,356,443
80.3611738148984,"x39513_903_73957_16_006",59.6314907872697,226446.132360134,356,443
80.3611738148984,"x40911_957_86734_16_719",59.6314907872697,225597.68971943,356,443
80.3611738148984,"x38893_825_69399_15_745",59.6314907872697,206555.51960804,356,443
80.3611738148984,"x39063_927_73821_15_809",59.6314907872697,201619.587242881,356,443
80.3611738148984,"x40104_930_75845_16_267",59.6314907872697,177149.288639866,356,443
80.3611738148984,"x40138_955_8491_16_323",59.6314907872697,172441.600442211,356,443
80.3611738148984,"x40851_982_87568_16_684",59.6314907872697,171943.029932329,356,443
80.3611738148984,"x40673_887_82418_16_592",59.6314907872697,158572.60537588,356,443
80.3611738148984,"x39935_880_74398_16_229",59.6314907872697,157482.308021273,356,443
80.3611738148984,"x39316_867_68387_15_92",59.6314907872697,151139.76489196,356,443
80.3611738148984,"x40176_905_75522_16_31",59.6314907872697,145981.313480737,356,443
80.3611738148984,"x39039_903_73381_15_84",59.6314907872697,140432.535067001,356,443
80.3611738148984,"x39456_978_84499_16_003",59.6314907872697,127506.820666164,356,443
80.3611738148984,"x41010_910_82416_16_777",59.6314907872697,107930.621568844,356,443
80.3611738148984,"x40144_931_76753_16_322",59.6314907872697,98413.6884204354,356,443
80.3611738148984,"x40093_945_73033_16_271",59.6314907872697,94909.6371574539,356,443
80.3611738148984,"x39058_943_71439_15_805",59.6314907872697,65640.6425360135,356,443
80.3611738148984,"x38904_841_66794_15_748",59.6314907872697,63351.4353157454,356,443
80.3611738148984,"x39368_808_73928_15_948",59.6314907872697,60476.1883274706,356,443
80.3611738148984,"x40387_864_80264_16_409",59.6314907872697,55475.6219941372,356,443
80.3611738148984,"x40097_947_73449_16_271",59.6314907872697,50990.540083752,356,443
80.3611738148984,"x39239_893_69883_15_889",59.6314907872697,47546.8160318257,356,443
80.1354401805869,"x37540_894_75402_15_211",59.463986599665,1163419.15604121,355,443
80.1354401805869,"x37286_944_7687_15_115",59.463986599665,936687.781014907,355,443
80.1354401805869,"x37248_816_70805_15_098",59.463986599665,649093.155881575,355,443
80.1354401805869,"x40471_901_80504_16_364",59.463986599665,537472.517714405,355,443
80.1354401805869,"x37962_899_70838_15_367",59.463986599665,318292.639147906,355,443
80.1354401805869,"x37337_923_70826_15_13",59.463986599665,299597.645539196,355,443
80.1354401805869,"x38819_974_81485_15_71",59.463986599665,264969.178733501,355,443
80.1354401805869,"x38327_875_70831_15_513",59.463986599665,248266.437189113,355,443
80.1354401805869,"x38188_823_67848_15_455",59.463986599665,240571.595448073,355,443
80.1354401805869,"x38029_873_69396_15_39",59.463986599665,236030.373475711,355,443
80.1354401805869,"x37116_973_72312_15_054",59.463986599665,222899.276154941,355,443
80.1354401805869,"x37689_973_80167_15_242",59.463986599665,222494.62927253,355,443
80.1354401805869,"x40757_955_84971_16_669",59.463986599665,220159.911326465,355,443
80.1354401805869,"x38118_925_72357_15_428",59.463986599665,177745.859167504,355,443
80.1354401805869,"x38415_901_72365_15_557",59.463986599665,148794.226646566,355,443
80.1354401805869,"x40913_933_78737_16_722",59.463986599665,143763.113420436,355,443
80.1354401805869,"x41555_934_8792_17_282",59.463986599665,141624.025036013,355,443
80.1354401805869,"x40196_906_75931_16_348",59.463986599665,90711.7664219429,355,443
80.1354401805869,"x41179_909_78674_16_907",59.463986599665,85754.4342403685,355,443
80.1354401805869,"x41067_934_79137_16_73",59.463986599665,81599.4670976549,355,443
80.1354401805869,"x40033_895_71461_16_245",59.463986599665,81565.9627554439,355,443
80.1354401805869,"x38360_891_68295_15_52",59.463986599665,81010.4709370184,355,443
80.1354401805869,"x40918_949_76274_16_722",59.463986599665,63430.8819782243,355,443
80.1354401805869,"x40317_862_78831_16_373",59.463986599665,58059.9050887773,355,443
80.1354401805869,"x40194_921_73055_16_319",59.463986599665,55270.5702596316,355,443
80.1354401805869,"x38826_815_65296_15_717",59.463986599665,46865.2229971524,355,443
80.1354401805869,"x41183_925_7612_16_907",59.463986599665,40698.328940201,355,443
79.9097065462754,"x36271_916_73856_14_764",59.2964824120603,1020487.22055745,354,443
79.9097065462754,"x40858_931_85061_16_651",59.2964824120603,228947.860894473,354,443
79.9097065462754,"x39883_857_77793_16_257",59.2964824120603,181699.704514238,354,443
79.9097065462754,"x41385_956_8657_17_079",59.2964824120603,173349.258680067,354,443
79.9097065462754,"x39294_1002_84447_15_919",59.2964824120603,141633.301375209,354,443
79.9097065462754,"x39953_1004_86083_16_213",59.2964824120603,115883.693545561,354,443
79.9097065462754,"x37855_849_69319_15_377",59.2964824120603,84426.6917752092,354,443
79.9097065462754,"x39357_888_79773_15_94",59.2964824120603,65286.0602567838,354,443
79.9097065462754,"x39289_919_70319_15_876",59.2964824120603,62620.1169028477,354,443
79.9097065462754,"x40852_889_76217_16_677",59.2964824120603,57550.6340262981,354,443
79.9097065462754,"x38875_773_66315_15_734",59.2964824120603,43595.0228286431,354,443
79.6839729119639,"x35830_890_72292_14_626",59.1289782244556,1032354.15756432,353,443
79.6839729119639,"x38450_922_78446_15_591",59.1289782244556,689753.807442209,353,443
79.6839729119639,"x37005_945_77047_15_094",59.1289782244556,495420.537835845,353,443
79.6839729119639,"x41274_930_84902_16_978",59.1289782244556,266674.406360972,353,443
79.6839729119639,"x40296_980_86177_16_371",59.1289782244556,177131.162553936,353,443
79.6839729119639,"x41304_915_85623_16_983",59.1289782244556,153812.461278727,353,443
79.6839729119639,"x38560_1000_8292_15_612",59.1289782244556,143605.731443551,353,443
79.6839729119639,"x40709_910_82287_16_592",59.1289782244556,138777.973863484,353,443
79.6839729119639,"x41386_984_89489_17_08",59.1289782244556,137255.382498828,353,443
79.6839729119639,"x41280_891_77769_16_984",59.1289782244556,130724.826440034,353,443
79.6839729119639,"x40723_863_74566_16_602",59.1289782244556,129473.602581909,353,443
79.6839729119639,"x40647_577_51883_16_554",59.1289782244556,126908.82652613,353,443
79.6839729119639,"x37954_915_68376_15_362",59.1289782244556,109441.121368509,353,443
79.6839729119639,"x37345_939_68394_15_132",59.1289782244556,105721.213837521,353,443
79.6839729119639,"x37105_989_69813_15_049",59.1289782244556,80035.1978757119,353,443
79.6839729119639,"x39369_977_83364_15_925",59.1289782244556,79405.5960345058,353,443
79.6839729119639,"x39004_953_75335_15_787",59.1289782244556,78981.7173273033,353,443
79.6839729119639,"x38117_941_6972_15_421",59.1289782244556,63412.639260469,353,443
79.6839729119639,"x39501_1003_85023_15_958",59.1289782244556,61903.8298830821,353,443
79.6839729119639,"x39433_834_75515_15_978",59.1289782244556,54150.9693324959,353,443
79.6839729119639,"x40403_947_74618_16_415",59.1289782244556,43975.2119698492,353,443
79.6839729119639,"x40604_892_82926_16_542",59.1289782244556,31537.0682120603,353,443
79.4582392776524,"x36913_790_69265_14_973",58.9614740368509,1019245.63793183,352,443
79.4582392776524,"x36902_897_69281_14_973",58.9614740368509,188639.395164992,352,443
79.4582392776524,"x38334_951_73847_15_508",58.9614740368509,121948.568078225,352,443
79.4582392776524,"x39447_929_75418_15_988",58.9614740368509,96176.9181323285,352,443
79.4582392776524,"x40008_930_8399_16_295",58.9614740368509,96156.8233016749,352,443
79.4582392776524,"x37641_771_64794_15_242",58.9614740368509,74748.1544298158,352,443
79.4582392776524,"x38195_839_65217_15_457",58.9614740368509,71369.4376777219,352,443
79.4582392776524,"x38031_889_66853_15_39",58.9614740368509,69810.6742865996,352,443
79.4582392776524,"x39900_956_77418_16_197",58.9614740368509,65355.6405128977,352,443
79.4582392776524,"x40035_1028_86237_16_235",58.9614740368509,43558.47349933,352,443
79.4582392776524,"x39165_945_71743_15_827",58.9614740368509,22008.4513917923,352,443
79.2325056433409,"x38633_949_80211_15_641",58.7939698492462,193819.112865494,351,443
79.2325056433409,"x40741_1004_86413_16_604",58.7939698492462,95816.0351623116,351,443
79.2325056433409,"x40837_983_88186_16_701",58.7939698492462,88164.1667324957,351,443
79.2325056433409,"x36866_913_66749_14_963",58.7939698492462,64494.7820276382,351,443
79.2325056433409,"x40119_861_73135_16_282",58.7939698492462,51189.9504467337,351,443
79.2325056433409,"x40145_1030_87734_16_299",58.7939698492462,47570.9926572864,351,443
79.2325056433409,"x39848_836_77158_16_15",58.7939698492462,35596.1920345058,351,443
79.2325056433409,"x39505_945_72782_16_009",58.7939698492462,32001.5684820771,351,443
79.2325056433409,"x38579_893_68714_15_685",58.7939698492462,26332.3962046901,351,443
79.0067720090293,"x36211_712_64567_14_744",58.6264656616415,193390.076283585,350,443
79.0067720090293,"x36276_921_69289_14_765",58.6264656616415,138169.663638861,350,443
79.0067720090293,"x37528_889_66817_15_201",58.6264656616415,115229.248031658,350,443
79.0067720090293,"x37675_925_71898_15_22",58.6264656616415,114755.242457287,350,443
79.0067720090293,"x41026_938_8536_16_785",58.6264656616415,79611.8268122278,350,443
79.0067720090293,"x30438_389_30448_13_307",58.6264656616415,68072.6757318258,350,443
79.0067720090293,"x39471_930_75876_16_005",58.6264656616415,60121.4229507537,350,443
79.0067720090293,"x41556_911_80476_17_284",58.6264656616415,52929.6736262982,350,443
79.0067720090293,"x39844_864_79835_16_16",58.6264656616415,37004.5495603014,350,443
79.0067720090293,"x37249_991_7041_15_08",58.6264656616415,36333.3180778895,350,443
79.0067720090293,"x39984_971_74484_16_212",58.6264656616415,32238.5528849247,350,443
79.0067720090293,"x38979_969_72748_15_783",58.6264656616415,21635.9237236181,350,443
78.7810383747178,"x36473_871_67755_14_835",58.4589614740369,235315.342544221,349,443
78.7810383747178,"x33726_670_6109_14_07",58.4589614740369,129565.377371859,349,443
78.7810383747178,"x37192_847_67724_15_073",58.4589614740369,117244.31599933,349,443
78.7810383747178,"x38763_1001_83384_15_643",58.4589614740369,79030.5851820771,349,443
78.7810383747178,"x40218_956_85491_16_391",58.4589614740369,72951.2549112227,349,443
78.7810383747178,"x37717_949_72332_15_266",58.4589614740369,71226.3734207704,349,443
78.7810383747178,"x40944_959_80002_16_72",58.4589614740369,46433.1813115578,349,443
78.7810383747178,"x39587_914_81422_16_037",58.4589614740369,40289.2384909548,349,443
78.7810383747178,"x38337_967_71319_15_512",58.4589614740369,38151.9515380234,349,443
78.7810383747178,"x37385_965_6977_15_149",58.4589614740369,29537.4315485763,349,443
78.7810383747178,"x39855_895_70481_16_107",58.4589614740369,28195.5576623115,349,443
78.7810383747178,"x40846_975_77239_16_682",58.4589614740369,26934.034683417,349,443
78.5553047404063,"x37732_797_66322_15_287",58.2914572864322,92915.767862814,348,443
78.5553047404063,"x40395_1006_87659_16_415",58.2914572864322,59387.8716499164,348,443
78.5553047404063,"x38847_867_68215_15_743",58.2914572864322,33614.0774276383,348,443
78.3295711060948,"x38472_999_81871_15_638",58.1239530988275,151474.989114406,347,443
78.3295711060948,"x40804_957_786_16_656",58.1239530988275,82460.7736798995,347,443
78.3295711060948,"x37269_949_7215_15_112",58.1239530988275,74974.3121742043,347,443
78.3295711060948,"x37652_950_72681_15_23",58.1239530988275,52467.0319095477,347,443
78.1038374717833,"x36387_764_67681_14_807",57.9564489112228,197537.585137856,346,443
78.1038374717833,"x41389_961_81918_17_083",57.9564489112228,51880.7187696817,346,443
78.1038374717833,"x41283_907_75316_16_985",57.9564489112228,44158.2239643216,346,443
78.1038374717833,"x37450_941_68713_15_142",57.9564489112228,43639.0216443886,346,443
78.1038374717833,"x41558_927_7789_17_285",57.9564489112228,28566.5363479062,346,443
78.1038374717833,"x39769_921_71855_16_112",57.9564489112228,25084.1190539363,346,443
77.8781038374718,"x35837_895_67726_14_627",57.7889447236181,155518.403257119,345,443
77.8781038374718,"x41302_958_87755_17_009",57.7889447236181,130083.843643384,345,443
77.8781038374718,"x41201_913_8409_16_964",57.7889447236181,126636.32081206,345,443
77.8781038374718,"x38453_927_7379_15_64",57.7889447236181,89001.2743944724,345,443
77.8781038374718,"x41551_935_88298_17_283",57.7889447236181,76052.4482919599,345,443
77.8781038374718,"x38536_952_74253_15_515",57.7889447236181,72170.0295046901,345,443
77.8781038374718,"x37274_975_73362_15_127",57.7889447236181,65089.0915832495,345,443
77.8781038374718,"x38191_858_75307_15_47",57.7889447236181,56597.9536894473,345,443
77.8781038374718,"x36245_937_66779_14_756",57.7889447236181,46922.7313440536,345,443
77.8781038374718,"x39129_879_7389_15_846",57.7889447236181,44287.9369681743,345,443
77.8781038374718,"x41393_977_79476_17_085",57.7889447236181,29736.7499492462,345,443
77.8781038374718,"x40150_923_73399_16_317",57.7889447236181,13499.4545688442,345,443
77.6523702031603,"x36909_795_64757_14_974",57.6214405360134,120940.913921273,344,443
77.6523702031603,"x41220_940_86822_16_943",57.6214405360134,91867.673077052,344,443
77.6523702031603,"x39865_862_78738_16_148",57.6214405360134,63784.4301333333,344,443
77.4266365688488,"x37663_847_67873_15_243",57.4539363484087,99920.5276408708,343,443
77.4266365688488,"x41195_954_84905_16_829",57.4539363484087,66249.1689750418,343,443
77.4266365688488,"x40811_973_76232_16_659",57.4539363484087,41008.368157119,343,443
77.4266365688488,"x38364_806_72335_15_531",57.4539363484087,31845.6162329983,343,443
77.2009029345372,"x36884_821_66243_14_975",57.286432160804,80340.6847380234,342,443
77.2009029345372,"x39591_934_81857_16_036",57.286432160804,70670.7187028477,342,443
77.2009029345372,"x36470_887_65233_14_834",57.286432160804,60125.3611897821,342,443
77.2009029345372,"x40563_1032_8939_16_499",57.286432160804,37949.4625301507,342,443
77.2009029345372,"x37865_865_66708_15_421",57.286432160804,37663.4987504188,342,443
77.2009029345372,"x38180_832_73862_15_463",57.286432160804,36718.1494912898,342,443
77.2009029345372,"x38242_780_70833_15_476",57.286432160804,25992.7160160804,342,443
76.9751693002257,"x40715_537_52425_16_597",57.1189279731993,102095.935296985,341,443
76.9751693002257,"x37523_899_70762_15_205",57.1189279731993,97532.729951759,341,443
76.9751693002257,"x148_358_25875_0_8",57.1189279731993,95412.8713973198,341,443
76.9751693002257,"x41310_1008_89489_17_018",57.1189279731993,91258.7537301508,341,443
76.9751693002257,"x40960_864_80366_16_755",57.1189279731993,36662.8171028476,341,443
76.9751693002257,"x39086_969_71599_15_825",57.1189279731993,32172.2139130653,341,443
76.9751693002257,"x40651_923_73401_16_537",57.1189279731993,28603.8384224456,341,443
76.7494356659142,"x35275_762_66097_14_455",56.9514237855946,216507.717055109,340,443
76.7494356659142,"x39872_888_80151_16_164",56.9514237855946,64515.5206395309,340,443
76.7494356659142,"x40868_1008_89203_16_691",56.9514237855946,51823.5225241207,340,443
76.7494356659142,"x37735_823_6784_15_301",56.9514237855946,42265.7710249582,340,443
76.7494356659142,"x39868_523_47231_16_162",56.9514237855946,38208.0628420436,340,443
76.7494356659142,"x40024_916_82971_16_264",56.9514237855946,36610.4213649916,340,443
76.7494356659142,"x39992_966_84531_16_252",56.9514237855946,35766.020955779,340,443
76.7494356659142,"x38930_1003_85147_15_783",56.9514237855946,33185.8628358459,340,443
76.5237020316027,"x35827_911_65277_14_624",56.78391959799,56209.4889311556,339,443
76.5237020316027,"x40363_887_74661_16_395",56.78391959799,46011.890582077,339,443
76.5237020316027,"x39439_955_76878_16_026",56.78391959799,31336.0913113902,339,443
76.5237020316027,"x40353_888_80523_16_342",56.78391959799,30725.5824921274,339,443
76.0722347629797,"x38822_860_76916_15_707",56.4489112227806,60172.216575377,337,443
76.0722347629797,"x38271_943_70518_15_477",56.4489112227806,19508.5410234506,337,443
75.8465011286682,"x38879_886_78272_15_745",56.2814070351759,46821.0235056951,336,443
75.6207674943567,"x41546_932_86601_17_263",56.1139028475712,138276.063966834,335,443
75.6207674943567,"x40761_958_78933_16_653",56.1139028475712,56914.1099742044,335,443
75.6207674943567,"x40260_936_83523_16_352",56.1139028475712,56018.953960804,335,443
75.6207674943567,"x40637_890_82216_16_538",56.1139028475712,49031.4744896148,335,443
75.6207674943567,"x37772_813_63651_15_29",56.1139028475712,31840.1067453936,335,443
75.6207674943567,"x39283_979_76696_15_911",56.1139028475712,30785.8335951423,335,443
75.6207674943567,"x39620_940_82891_16_052",56.1139028475712,30151.8893164154,335,443
75.6207674943567,"x40128_897_71772_16_282",56.1139028475712,21931.9605554439,335,443
75.6207674943567,"x40264_973_75494_16_33",56.1139028475712,19930.8268304857,335,443
75.3950338600451,"x36919_811_62141_14_976",55.9463986599665,38752.0394998325,334,443
75.3950338600451,"x38832_808_73874_15_725",55.9463986599665,25261.4745366834,334,443
75.1693002257336,"x36225_814_69227_14_747",55.7788944723618,376501.330688609,333,443
75.1693002257336,"x40616_949_74966_16_512",55.7788944723618,16899.8130048577,333,443
74.9435665914221,"x35290_869_66145_14_465",55.6113902847571,124414.286060134,332,443
74.9435665914221,"x142_335_18306_0_795",55.6113902847571,101352.088105863,332,443
74.9435665914221,"x38654_936_8015_15_643",55.6113902847571,54892.4859517587,332,443
74.9435665914221,"x40850_905_73709_16_674",55.6113902847571,16921.8673737019,332,443
74.7178329571106,"x41596_914_85546_17_336",55.4438860971524,100346.968219598,331,443
74.7178329571106,"x41298_959_88228_16_998",55.4438860971524,62096.4255412061,331,443
74.7178329571106,"x40318_957_78487_16_368",55.4438860971524,42423.949037856,331,443
74.4920993227991,"x41594_942_88408_17_336",55.2763819095477,95379.1559772194,330,443
74.4920993227991,"x36086_861_63782_14_706",55.2763819095477,47720.8790112227,330,443
74.4920993227991,"x39594_971_7397_16_039",55.2763819095477,19859.4232889447,330,443
74.2663656884876,"x41306_982_87829_17_014",55.108877721943,84864.736576047,329,443
74.2663656884876,"x150_277_17971_0_819",55.108877721943,58069.6064984924,329,443
74.2663656884876,"x41005_860_80765_16_798",55.108877721943,57161.2927961474,329,443
74.2663656884876,"x38518_977_75285_15_579",55.108877721943,39355.3580832495,329,443
74.0406320541761,"x36887_837_63777_14_985",54.9413735343384,25364.3899710218,328,443
73.8148984198646,"x41217_917_79073_16_961",54.7738693467337,34283.9915772195,327,443
73.8148984198646,"x39905_915_82062_16_192",54.7738693467337,28841.4272762144,327,443
73.589164785553,"x41312_980_86592_17_017",54.606365159129,87997.1800921273,326,443
73.589164785553,"x39910_575_50308_16_18",54.606365159129,64056.2385748745,326,443
73.589164785553,"x37551_882_75409_15_202",54.606365159129,46951.8283298157,326,443
73.589164785553,"x167_291_1954_0_821",54.606365159129,37006.8833767169,326,443
73.3634311512415,"x39286_573_48745_15_912",54.4388609715243,92581.9437926298,325,443
73.3634311512415,"x37348_958_78635_15_136",54.4388609715243,57276.3882472361,325,443
73.3634311512415,"x39148_623_50275_15_836",54.4388609715243,50014.1639025126,325,443
