Feature,XGBoost_Importance,RandomForest_Importance
x41391_836_808_17_083,0.0,0.0009400001375202755
x30298_826_67756_13_292,0.0,0.0009370878868258572
x39096_938_85293_15_82,0.0,0.0009347252960671526
x28054_994_72721_12_734,0.0,0.0009279496411585826
x20056_794_5933_9_473,0.0,0.0009255745959431779
x18859_696_5408_8_846,0.0,0.000923682331838392
x17077_854_62764_8_15,0.0,0.0009229649569653754
x24668_738_54345_11_82,0.0,0.0009229451633307017
x2120_556_30281_2_125,0.0,0.0009214155531065011
x20577_732_61254_9_735,0.0,0.0009192646001277098
x19203_862_55614_9_034,0.0,0.0009173981401497638
x7468_649_46412_4_463,0.0,0.0009147442732196047
x5666_494_39682_3_809,0.0,0.0008886101821229461
x26360_766_62066_12_319,0.0,0.0008877956804511225
x34886_624_62949_14_356,0.0,0.0008825915818081664
x30756_660_62927_13_401,0.0,0.0008512036764533507
x24138_897_63042_11_644,0.0,0.000848050553195647
x27548_776_55674_12_599,0.0,0.0008417563700800077
x23176_762_4795_11_167,0.0,0.0008180486157730104
x1076_452_3141_1_412,0.0,0.0008165358027447618
x7584_756_47918_4_432,0.0,0.0008149776889136716
x31772_890_54967_13_659,0.0,0.0008070503998248064
x24282_914_73_11_699,0.0,0.0007900593788446311
x21106_1334_02295_9_997,0.0,0.0007815828538458979
x8428_840_53493_4_692,0.0,0.0007773749564998417
x25870_590_55112_12_167,0.0,0.0007759123286335297
x7369_678_47075_4_388,0.0,0.0007614647205600573
x31688_668_59501_13_615,0.0,0.0007503541242335813
x28420_636_59433_12_836,0.0,0.0007490121066945382
x23693_726_5428_11_476,0.0,0.0007480821709958453
x22745_724_52995_10_9,0.0,0.0007458811210074126
x26366_622_57713_12_322,0.0,0.000735506685154617
x3573_496_37614_3_145,0.0,0.0007344626101180923
x10315_746_49665_5_378,0.0,0.0007303439106871388
x39961_940_87104_16_19,0.0,0.0007278162512574845
x29217_636_59251_13_048,0.0,0.0007243782186892643
x5561_552_40317_3_78,0.0,0.0007207001612767228
x10918_791_52854_5_632,0.0,0.0007197602507510128
x21092_708_6141_9_985,0.0,0.0007141449997050512
x25731_892_52435_12_116,0.0,0.0007108693216623993
x5538_574_38489_3_773,0.0,0.000702424606600059
x26410_616_56642_12_334,0.0,0.0007016490378629607
x3862_580_3978_3_26,0.0,0.0007008957038776282
x23286_572_50194_11_228,0.0,0.0006967384947244933
x31699_604_6038_13_613,0.0,0.0006933408287802312
x11459_386_39885_5_793,0.0,0.0006930066954160965
x21630_764_55668_10_29,0.0,0.0006921569743656407
x27769_630_58226_12_671,0.0,0.0006874517870984844
x10687_648_46075_5_501,0.0,0.0006874308134108471
x3125_566_31156_2_926,0.0,0.0006872923188108245
x25487_876_57248_12_044,0.0,0.0006872544946949801
x17206_802_52061_8_197,0.0,0.0006871778484072399
x31627_862_67561_13_604,0.0,0.0006842398266177009
x14352_800_58004_7_017,0.0,0.00067326039533537
x22863_768_59077_10_971,0.0,0.0006731258855966624
x31291_864_6807_13_561,0.0,0.0006716560748176813
x29022_650_60824_12_999,0.0,0.0006650251713687247
x13131_400_41481_6_499,0.0,0.0006644787269491708
x37886_958_81994_15_318,0.0,0.0006635711585514032
x38263_908_80627_15_495,0.0,0.0006627502102366579
x8425_692_48605_4_678,0.0,0.0006602393184189256
x17198_742_60125_8_212,0.0,0.0006598653793864484
x2949_510_35611_2_86,0.0,0.0006591343498862531
x40942_862_81946_16_754,0.0,0.0006541011548287574
x28423_606_58052_12_845,0.0,0.0006522690935898039
x20884_784_64489_9_905,0.0,0.0006513826289112381
x7269_578_41924_4_36,0.0,0.0006475145379553775
x2259_536_33418_2_267,0.0,0.0006424760877507453
x17230_427_81736_8_201,0.0,0.0006422509659908399
x26439_325_27335_12_333,0.0,0.0006379510876522068
x23499_836_6164_11_348,0.0,0.0006354455955809602
x27672_580_56682_12_649,0.0,0.000635158514639568
x8022_646_44615_4_533,0.0,0.0006318581953417351
x8744_377_32092_4_801,0.0,0.0006309418692710395
x40442_896_83014_16_446,0.0,0.0006297675666621758
x29823_650_61002_13_197,0.0,0.00062864019896158
x1155_528_27241_1_466,0.0,0.000627071234539578
x19819_583_51063_9_307,0.0,0.0006260072484614281
x26035_1454_09616_12_221,0.0,0.0006150680498584459
x33099_718_63424_13_916,0.0,0.0006146755372430869
x20570_792_58978_9_731,0.0,0.0006087276729161479
x37425_666_67611_15_152,0.0,0.0006080154530998712
x23505_778_58187_11_377,0.0,0.000607867714578889
x24286_808_62292_11_696,0.0,0.000604914323362364
x26002_755_56652_12_217,0.0,0.0005946555256309209
x13753_788_54222_6_727,0.0,0.0005849835870959518
x31642_709_57443_13_602,0.0,0.0005849249805662579
x17725_675_53497_8_45,0.0,0.000581590776616222
x3473_472_37836_3_088,0.0,0.0005812615120800346
x4614_608_42918_3_512,0.0,0.0005759479099157918
x14756_652_55124_7_188,0.0,0.000571174103035039
x25160_728_55798_11_95,0.0,0.00056827406760503
x23185_1471_03623_11_166,0.0,0.0005682038288469413
x20911_681_52986_9_876,0.0,0.0005665297405172835
x26638_818_56499_12_392,0.0,0.0005630731604896627
x23906_1098_01327_11_562,0.0,0.0005607898707920183
x22094_736_52719_10_478,0.0,0.0005605766340624627
x32998_662_64422_13_885,0.0,0.0005602605743494484
x23272_944_62248_11_227,0.0,0.000557255456482622
x17066_558_56142_8_161,0.0,0.0005561686061936822
x20430_657_53253_9_656,0.0,0.0005523286322307682
x21109_1312_04075_9_993,0.0,0.0005510717026385803
x2591_532_30313_2_544,0.0,0.0005507572499261498
x3132_1029_72174_2_931,0.0,0.0005476956548654055
x16792_680_58246_8_051,0.0,0.0005425545529282713
x24258_774_61494_11_694,0.0,0.0005422353897922832
x6491_468_34541_4_083,0.0,0.0005417515308066627
x3358_510_3573_3_051,0.0,0.0005404690389810218
x21553_593_56088_10_219,0.0,0.0005364255336980107
x16221_762_54412_7_768,0.0,0.0005354399523119546
x7676_558_39058_4_478,0.0,0.0005328827197913305
x3764_356_28009_3_207,0.0,0.0005312157028069286
x23201_848_49664_11_173,0.0,0.0005223938140258338
x20569_828_61115_9_744,0.0,0.0005198578589564886
x4070_586_34581_3_409,0.0,0.0005183886749233232
x24359_782_60661_11_724,0.0,0.000513664169580912
x10767_692_42683_5_536,0.0,0.0005111909888438714
x19233_1314_0585_9_034,0.0,0.0005100336358669327
x30397_864_62808_13_308,0.0,0.0005088422402793508
x23530_852_57354_11_398,0.0,0.0005088307956464726
x31265_679_66856_13_54,0.0,0.0005027252508301307
x8600_646_44615_4_742,0.0,0.0005026286053436912
x12970_752_58577_6_419,0.0,0.00048519159953553146
x3273_301_21627_3_019,0.0,0.0004851731829420279
x28500_808_6208_12_842,0.0,0.00048197057474948994
x8030_996_6561_4_551,0.0,0.00048109042087378807
x27888_719_56484_12_707,0.0,0.0004784936005187257
x31258_570_52551_13_533,0.0,0.0004769412188683594
x28426_892_60006_12_84,0.0,0.00047536975688837837
x22423_806_56552_10_69,0.0,0.0004737541750097059
x7705_620_43001_4_439,0.0,0.0004725541288394212
x14354_798_56616_7_018,0.0,0.00047063104243849407
x19274_625_50767_9_052,0.0,0.00046272029757057486
x6208_448_37813_3_986,0.0,0.0004605491144418408
x21146_869_50413_9_993,0.0,0.00045530080008673087
x20405_671_55081_9_671,0.0,0.0004550884587116907
x23959_756_5493_11_572,0.0,0.00045458377756490287
x27889_325_27331_12_693,0.0,0.00045260845400673484
x8268_760_55295_4_658,0.0,0.0004518270123917634
x26344_683_59714_12_314,0.0,0.00045084321382765717
x2592_557_25885_2_552,0.0,0.0004502360778799492
x23077_702_58114_11_108,0.0,0.000446144037428776
x30983_872_73713_13_39,0.0,0.0004451030797633013
x21489_530_49376_10_208,0.0,0.0004441302393949445
x29458_616_56535_13_127,0.0,0.0004433296999027428
x40207_864_84029_16_319,0.0,0.0004400467434179529
x3212_466_36624_2_977,0.0,0.00043834873762737533
x18276_502_46225_8_56,0.0,0.0004323695401875408
x28096_995_72905_12_752,0.0,0.0004275724781832472
x39825_830_76252_16_159,0.0,0.0004256765532242029
x22098_860_54138_10_497,0.0,0.0004208456483623187
x1002_496_32683_1_376,0.0,0.0004183016549107928
x21739_786_50461_10_331,0.0,0.0004109011810507806
x33824_618_61974_14_096,0.0,0.00040771534535858077
x19364_600_47434_9_107,0.0,0.00040677495357056734
x2725_556_37733_2_616,0.0,0.0004034657366653521
x408_288_28929_1_04,0.0,0.0004009637005464895
x40554_942_88762_16_477,0.0,0.00039312393626865326
x18005_901_56667_8_515,0.0,0.00038227899702077096
x21203_679_51524_10_032,0.0,0.0003767027226888899
x31028_676_6237_13_466,0.0,0.0003718212616604974
x3724_548_36972_3_138,0.0,0.00036779185411877865
x10623_610_50433_5_486,0.0,0.0003633292622168304
x18138_805_56945_8_534,0.0,0.00036302868927720985
x4647_480_38304_3_516,0.0,0.00036227780355036165
x22257_558_48585_10_595,0.0,0.00036103642311658427
x21104_667_51515_9_991,0.0,0.0003596663343145117
x6863_467_35088_4_294,0.0,0.0003584314862153544
x21817_804_58699_10_362,0.0,0.00035801879919722623
x1654_454_32936_1_772,0.0,0.00035246890615911756
x16542_668_58115_7_945,0.0,0.0003522747037718622
x39422_912_83873_15_969,0.0,0.0003520262823644566
x23806_695_5471_11_531,0.0,0.0003517929287490012
x4111_402_39497_3_346,0.0,0.00035177005289278325
x26320_592_22648_12_308,0.0,0.0003512622768628016
x8686_634_44612_4_843,0.0,0.00034936273547292885
x25995_838_63234_12_215,0.0,0.0003484830082557329
x17964_685_52764_8_484,0.0,0.0003470002785549436
x1239_527_26225_1_522,0.0,0.0003459412411076038
x17609_790_57441_8_344,0.0,0.0003445016934073895
x5148_573_37291_3_663,0.0,0.000344024324230999
x28378_804_58899_12_838,0.0,0.0003413093202070454
x14255_923_51221_6_967,0.0,0.00034103298610332894
x4972_585_28897_3_634,0.0,0.00033927929931640104
x16117_903_54829_7_716,0.0,0.0003389023050858055
x3093_520_31559_2_932,0.0,0.0003356804169951745
x22041_788_66339_10_44,0.0,0.0003335965476215566
x20869_706_51768_9_903,0.0,0.0003333327501191307
x25678_690_54333_12_099,0.0,0.00033313880005578304
x38251_856_77702_15_491,0.0,0.00033236854738680904
x10672_862_5432_5_504,0.0,0.0003291376039705593
x22253_736_58558_10_586,0.0,0.0003289720400410056
x14661_907_51764_7_16,0.0,0.0003205444600666147
x15507_748_52886_7_543,0.0,0.0003181703614844452
x90_475_15863_0_682,0.0,0.000315464368187825
x1315_436_30622_1_535,0.0,0.0003136820333400275
x1864_438_32168_1_883,0.0,0.00031238420522866953
x9894_760_51331_5_196,0.0,0.00031091131667367413
x28916_644_59724_12_998,0.0,0.0003085666830765418
x25866_866_58665_12_106,0.0,0.0003073236489663357
x5250_530_35862_3_7,0.0,0.0003065110809374064
x41548_940_87063_17_275,0.0,0.000306225540661966
x20578_690_54236_9_754,0.0,0.00030445765081925705
x18032_749_53643_8_536,0.0,0.00030123735081983823
x38690_910_8219_15_662,0.0,0.0003002518390589485
x9154_736_47777_4_951,0.0,0.00029762425248637086
x5017_607_27097_3_654,0.0,0.0002975383337475504
x18744_643_51851_8_765,0.0,0.00029549451688913494
x38615_954_78828_15_63,0.0,0.0002935318470014479
x4570_474_29537_3_497,0.0,0.0002923997210633826
x32169_624_62968_13_731,0.0,0.0002866719084355346
x7254_600_40343_4_362,0.0,0.0002862364313181657
x16656_722_55027_7_98,0.0,0.00028601691812767474
x2133_508_34002_2_145,0.0,0.00028379556582398157
x29340_822_6386_13_053,0.0,0.000282123436978947
x26619_758_6066_12_388,0.0,0.00027864416888923824
x27786_858_63717_12_664,0.0,0.00027742527837642096
x28132_872_64865_12_781,0.0,0.0002771769992798144
x23418_814_55935_11_315,0.0,0.0002765430741646874
x6123_522_39023_3_957,0.0,0.0002764330431095846
x28772_896_6355_12_939,0.0,0.00027565129344419344
x36996_744_65297_15_024,0.0,0.00027460849787541757
x25340_776_55783_11_987,0.0,0.0002731683806743777
x38945_884_80823_15_762,0.0,0.0002725907850679206
x22880_740_55726_10_957,0.0,0.0002714534896162899
x6246_494_39651_4_005,0.0,0.0002706356036274564
x4087_564_19617_3_345,0.0,0.0002705856381811748
x32806_836_71526_13_864,0.0,0.0002699331070869627
x20873_846_6005_9_883,0.0,0.0002696916616974721
x19980_732_6139_9_405,0.0,0.00026724419944376096
x6072_548_34706_3_947,0.0,0.0002650521558187104
x6270_488_31164_4_015,0.0,0.0002650023054566069
x23487_828_5864_11_396,0.0,0.0002647327897102168
x15698_679_48027_7_541,0.0,0.0002625469344450642
x34094_586_55622_14_12,0.0,0.0002619687580519203
x23151_1470_02535_11_166,0.0,0.0002612515530737009
x28559_741_62291_12_851,0.0,0.0002592508538969932
x33117_723_59053_13_922,0.0,0.0002568187868416125
x23455_766_57488_11_361,0.0,0.00025666234355159565
x17110_828_6116_8_176,0.0,0.000254920132469068
x29576_594_58226_13_129,0.0,0.0002536472984626801
x27307_573_52443_12_554,0.0,0.00025271990106871345
x3542_530_35903_3_11,0.0,0.0002517280285081414
x25950_730_61246_12_198,0.0,0.00025168789895071986
x41448_938_85548_17_138,0.0,0.00025094981281388216
x13931_638_53599_6_821,0.0,0.0002496868051053938
x23881_953_54939_11_545,0.0,0.0002494927703671821
x23918_582_55786_11_566,0.0,0.0002490979768157563
x38278_928_77099_15_494,0.0,0.00024517636618613426
x143_388_26988_0_797,0.0,0.00024242915405199602
x5192_467_29221_3_695,0.0,0.0002421420624362419
x15077_504_39536_7_327,0.0,0.00023931391830329615
x5285_383_3313_3_71,0.0,0.00023925773740877192
x7969_564_40151_4_538,0.0,0.00023791779916436257
x50_255_12319_0_657,0.0,0.00023772569474481083
x22319_693_52918_10_603,0.0,0.00023668431500903836
x7123_524_40781_4_289,0.0,0.0002359493639608106
x11276_610_50413_5_691,0.0,0.00023591844495440627
x26765_788_55693_12_474,0.0,0.00023564980554220032
x11450_583_41511_5_783,0.0,0.00023430806207398356
x37901_930_76039_15_377,0.0,0.00023397665510808236
x19956_530_49457_9_408,0.0,0.00023334568579498437
x27864_466_29282_12_69,0.0,0.00023275165677093986
x5303_506_38574_3_694,0.0,0.00023202611995106092
x8103_578_41922_4_573,0.0,0.00022987806198227653
x52_337_04822_0_641,0.0,0.00022829886156245768
x32980_636_62899_13_882,0.0,0.00022739407200813205
x2303_550_31668_2_294,0.0,0.00022708244259033938
x28139_629_55169_12_776,0.0,0.00022511177486478828
x24801_598_51841_11_858,0.0,0.00022509635314471355
x57_323_03277_0_647,0.0,0.00022357300958106546
x33648_836_71572_14_036,0.0,0.00022215757896787316
x23491_361_27328_11_361,0.0,0.0002215000474964216
x25938_874_53223_12_177,0.0,0.00022104383794931148
x26056_772_62178_12_23,0.0,0.0002178784974741087
x11101_586_42154_5_675,0.0,0.00021639537565773726
x9740_610_50506_5_145,0.0,0.00021481941897502684
x18036_695_51019_8_498,0.0,0.00021447432358763716
x20967_836_54224_9_925,0.0,0.0002142758696270808
x2850_600_36669_2_739,0.0,0.00021353145117200252
x3160_494_35883_2_94,0.0,0.00021295502489439112
x2015_424_30628_2_021,0.0,0.00021192809551678056
x27912_634_57657_12_705,0.0,0.0002115834964076217
x30491_1052_53686_13_33,0.0,0.00021103309534371847
x30488_870_69741_13_366,0.0,0.00021100312619617233
x4039_427_32179_3_32,0.0,0.0002105871306004984
x22957_672_54973_11_037,0.0,0.000210540368094641
x6162_1020_77888_3_959,0.0,0.00021022344803025056
x28377_786_63755_12_825,0.0,0.00020987237191719357
x14893_640_55131_7_251,0.0,0.00020985045093259699
x28873_844_67814_13_008,0.0,0.00020831067514224624
x5096_712_66072_3_653,0.0,0.0002078948016120427
x19272_626_51008_9_053,0.0,0.00020781799713565037
x17777_1371_98825_8_411,0.0,0.00020656809609523007
x19361_710_54882_9_104,0.0,0.0002064646846422989
