"percent_in_corals","metabolite","ubiquity_overall","avg_abundance","n_corals_present","n_corals_total"
81.0747663551402,"x38117_941_6972_15_421",61.0915492957746,65974.0499903169,347,428
81.0747663551402,"x39501_1003_85023_15_958",61.0915492957746,64656.1132151408,347,428
81.0747663551402,"x40852_889_76217_16_677",61.0915492957746,60060.8397882043,347,428
81.0747663551402,"x40194_921_73055_16_319",61.0915492957746,57499.6676355633,347,428
81.0747663551402,"x40097_947_73449_16_271",61.0915492957746,52854.509959507,347,428
81.0747663551402,"x39239_893_69883_15_889",61.0915492957746,49436.5197922536,347,428
81.0747663551402,"x41183_925_7612_16_907",61.0915492957746,42378.8915051057,347,428
80.8411214953271,"x35830_890_72292_14_626",60.9154929577465,1084198.3499868,346,428
80.8411214953271,"x36271_916_73856_14_764",60.9154929577465,1071620.56608803,346,428
80.8411214953271,"x36913_790_69265_14_973",60.9154929577465,1068914.33189665,346,428
80.8411214953271,"x37726_792_70779_15_276",60.9154929577465,1001508.67120687,346,428
80.8411214953271,"x38450_922_78446_15_591",60.9154929577465,724415.037927817,346,428
80.8411214953271,"x40471_901_80504_16_364",60.9154929577465,562964.644704226,346,428
80.8411214953271,"x37681_740_67655_15_252",60.9154929577465,422069.112128169,346,428
80.8411214953271,"x41274_930_84902_16_978",60.9154929577465,279936.077915669,346,428
80.8411214953271,"x40858_931_85061_16_651",60.9154929577465,239702.707177817,346,428
80.8411214953271,"x40757_955_84971_16_669",60.9154929577465,230843.668953345,346,428
80.8411214953271,"x38893_825_69399_15_745",60.9154929577465,215488.606482394,346,428
80.8411214953271,"x39935_880_74398_16_229",60.9154929577465,164572.128907923,346,428
80.8411214953271,"x41304_915_85623_16_983",60.9154929577465,160956.677180282,346,428
80.8411214953271,"x38560_1000_8292_15_612",60.9154929577465,150351.969173943,346,428
80.8411214953271,"x41555_934_8792_17_282",60.9154929577465,148086.379675176,346,428
80.8411214953271,"x41386_984_89489_17_08",60.9154929577465,143729.22456074,346,428
80.8411214953271,"x41280_891_77769_16_984",60.9154929577465,136750.543506514,346,428
80.8411214953271,"x38334_951_73847_15_508",60.9154929577465,127092.184196655,346,428
80.8411214953271,"x40008_930_8399_16_295",60.9154929577465,100784.169117254,346,428
80.8411214953271,"x39447_929_75418_15_988",60.9154929577465,100663.096223592,346,428
80.8411214953271,"x41179_909_78674_16_907",60.9154929577465,89608.1851036972,346,428
80.8411214953271,"x39369_977_83364_15_925",60.9154929577465,82979.9081728874,346,428
80.8411214953271,"x39004_953_75335_15_787",60.9154929577465,82573.2471626761,346,428
80.8411214953271,"x39357_888_79773_15_94",60.9154929577465,68364.780019366,346,428
80.8411214953271,"x38904_841_66794_15_748",60.9154929577465,65590.5934586269,346,428
80.8411214953271,"x39289_919_70319_15_876",60.9154929577465,64643.535984155,346,428
80.8411214953271,"x39368_808_73928_15_948",60.9154929577465,62943.1574128522,346,428
80.8411214953271,"x40317_862_78831_16_373",60.9154929577465,60766.0329014085,346,428
80.8411214953271,"x40387_864_80264_16_409",60.9154929577465,57808.543603345,346,428
80.8411214953271,"x40403_947_74618_16_415",60.9154929577465,45828.7233582746,346,428
80.607476635514,"x36902_897_69281_14_973",60.7394366197183,197744.014057746,345,428
80.607476635514,"x40296_980_86177_16_371",60.7394366197183,185462.903760035,345,428
80.607476635514,"x40723_863_74566_16_602",60.7394366197183,135107.797273592,345,428
80.607476635514,"x40647_577_51883_16_554",60.7394366197183,133013.269648063,345,428
80.607476635514,"x37345_939_68394_15_132",60.7394366197183,109790.281340669,345,428
80.607476635514,"x40741_1004_86413_16_604",60.7394366197183,100270.633667077,345,428
80.607476635514,"x40033_895_71461_16_245",60.7394366197183,84999.6744242957,345,428
80.607476635514,"x37105_989_69813_15_049",60.7394366197183,81814.2350894368,345,428
80.607476635514,"x38195_839_65217_15_457",60.7394366197183,74277.5379913733,345,428
80.607476635514,"x39471_930_75876_16_005",60.7394366197183,62907.2842933097,345,428
80.607476635514,"x40145_1030_87734_16_299",60.7394366197183,49847.3838387324,345,428
80.607476635514,"x38826_815_65296_15_717",60.7394366197183,48451.929259331,345,428
80.607476635514,"x39505_945_72782_16_009",60.7394366197183,33353.9748693663,345,428
80.607476635514,"x40604_892_82926_16_542",60.7394366197183,32912.8205697183,345,428
80.607476635514,"x39165_945_71743_15_827",60.7394366197183,22823.1534251761,345,428
80.3738317757009,"x38633_949_80211_15_641",60.5633802816901,203301.1178875,344,428
80.3738317757009,"x36276_921_69289_14_765",60.5633802816901,144768.896407394,344,428
80.3738317757009,"x38763_1001_83384_15_643",60.5633802816901,82532.4816227114,344,428
80.3738317757009,"x37641_771_64794_15_242",60.5633802816901,77800.629522183,344,428
80.3738317757009,"x38031_889_66853_15_39",60.5633802816901,72499.7880431338,344,428
80.3738317757009,"x39900_956_77418_16_197",60.5633802816901,68061.7145637323,344,428
80.3738317757009,"x36866_913_66749_14_963",60.5633802816901,67373.0193107395,344,428
80.3738317757009,"x40395_1006_87659_16_415",60.5633802816901,62183.3303151408,344,428
80.3738317757009,"x39433_834_75515_15_978",60.5633802816901,56419.1487790492,344,428
80.3738317757009,"x40119_861_73135_16_282",60.5633802816901,53416.7645635562,344,428
80.3738317757009,"x38875_773_66315_15_734",60.5633802816901,45025.229309331,344,428
80.3738317757009,"x37385_965_6977_15_149",60.5633802816901,30752.4894181338,344,428
80.1401869158879,"x36473_871_67755_14_835",60.387323943662,246947.377728697,343,428
80.1401869158879,"x37192_847_67724_15_073",60.387323943662,122596.042069718,343,428
80.1401869158879,"x37675_925_71898_15_22",60.387323943662,120226.012211268,343,428
80.1401869158879,"x40837_983_88186_16_701",60.387323943662,92293.8505216549,343,428
80.1401869158879,"x41026_938_8536_16_785",60.387323943662,83294.4645649649,343,428
80.1401869158879,"x37269_949_7215_15_112",60.387323943662,78469.6326584508,343,428
80.1401869158879,"x37717_949_72332_15_266",60.387323943662,73987.530597183,343,428
80.1401869158879,"x38337_967_71319_15_512",60.387323943662,39311.5334880282,343,428
80.1401869158879,"x39844_864_79835_16_16",60.387323943662,38723.9325404929,343,428
80.1401869158879,"x37249_991_7041_15_08",60.387323943662,37370.874903345,343,428
80.1401869158879,"x39855_895_70481_16_107",60.387323943662,29317.7057137325,343,428
80.1401869158879,"x40846_975_77239_16_682",60.387323943662,28016.6872475352,343,428
80.1401869158879,"x38979_969_72748_15_783",60.387323943662,22505.3024049296,343,428
79.9065420560748,"x38472_999_81871_15_638",60.2112676056338,158833.135577465,342,428
79.9065420560748,"x37528_889_66817_15_201",60.2112676056338,120182.268411268,342,428
79.9065420560748,"x41556_911_80476_17_284",60.2112676056338,55299.7370515846,342,428
79.9065420560748,"x37652_950_72681_15_23",60.2112676056338,54532.0938151409,342,428
79.9065420560748,"x39587_914_81422_16_037",60.2112676056338,42181.9915253521,342,428
79.9065420560748,"x39848_836_77158_16_15",60.2112676056338,37165.6454728874,342,428
79.9065420560748,"x39984_971_74484_16_212",60.2112676056338,33286.2392540493,342,428
79.9065420560748,"x38579_893_68714_15_685",60.2112676056338,27350.8549992958,342,428
79.6728971962617,"x36387_764_67681_14_807",60.0352112676056,207126.04275581,341,428
79.6728971962617,"x37732_797_66322_15_287",60.0352112676056,97056.3488776408,341,428
79.6728971962617,"x38453_927_7379_15_64",60.0352112676056,93318.6830704226,341,428
79.6728971962617,"x40218_956_85491_16_391",60.0352112676056,76383.4032112676,341,428
79.6728971962617,"x40944_959_80002_16_72",60.0352112676056,48539.9044463029,341,428
79.6728971962617,"x38847_867_68215_15_743",60.0352112676056,34948.6270991197,341,428
79.6728971962617,"x39769_921_71855_16_112",60.0352112676056,26171.1336570423,341,428
79.4392523364486,"x36211_712_64567_14_744",59.8591549295775,202611.699535739,340,428
79.4392523364486,"x33726_670_6109_14_07",59.8591549295775,134561.931646127,340,428
79.4392523364486,"x37274_975_73362_15_127",59.8591549295775,67661.501694014,340,428
79.4392523364486,"x38191_858_75307_15_47",59.8591549295775,59321.1610533451,340,428
79.4392523364486,"x41389_961_81918_17_083",59.8591549295775,54311.5366223592,340,428
79.4392523364486,"x39129_879_7389_15_846",59.8591549295775,46286.7045308099,340,428
79.4392523364486,"x41283_907_75316_16_985",59.8591549295775,46088.4401151409,340,428
79.4392523364486,"x37450_941_68713_15_142",59.8591549295775,45456.7697573944,340,428
79.2056074766355,"x35837_895_67726_14_627",59.6830985915493,163056.493117077,339,428
79.2056074766355,"x41302_958_87755_17_009",59.6830985915493,136479.45548257,339,428
79.2056074766355,"x40804_957_786_16_656",59.6830985915493,85826.402825,339,428
79.2056074766355,"x38536_952_74253_15_515",59.6830985915493,75188.9278033451,339,428
79.2056074766355,"x36245_937_66779_14_756",59.6830985915493,48923.9096961268,339,428
79.2056074766355,"x41393_977_79476_17_085",59.6830985915493,31088.1000459507,339,428
79.2056074766355,"x41558_927_7789_17_285",59.6830985915493,29794.3332385564,339,428
79.2056074766355,"x40150_923_73399_16_317",59.6830985915493,13963.3806072183,339,428
78.9719626168224,"x41201_913_8409_16_964",59.5070422535211,132633.615855282,338,428
78.9719626168224,"x36909_795_64757_14_974",59.5070422535211,126208.80166831,338,428
78.9719626168224,"x37523_899_70762_15_205",59.5070422535211,102381.953419366,338,428
78.9719626168224,"x41220_940_86822_16_943",59.5070422535211,96223.9731514085,338,428
78.9719626168224,"x39591_934_81857_16_036",59.5070422535211,74078.42860669,338,428
78.9719626168224,"x41195_954_84905_16_829",59.5070422535211,69486.4334021125,338,428
78.9719626168224,"x38180_832_73862_15_463",59.5070422535211,38469.7788551056,338,428
78.7383177570093,"x40715_537_52425_16_597",59.330985915493,107025.218752289,337,428
78.7383177570093,"x36884_821_66243_14_975",59.330985915493,83786.0879447183,337,428
78.7383177570093,"x41551_935_88298_17_283",59.330985915493,79554.4488135564,337,428
78.7383177570093,"x36470_887_65233_14_834",59.330985915493,63006.0646272888,337,428
78.7383177570093,"x40563_1032_8939_16_499",59.330985915493,39663.7106874999,337,428
78.5046728971963,"x37663_847_67873_15_243",59.1549295774648,104790.565554577,336,428
78.5046728971963,"x39872_888_80151_16_164",59.1549295774648,67748.8361792254,336,428
78.5046728971963,"x39865_862_78738_16_148",59.1549295774648,66807.8628239435,336,428
78.5046728971963,"x40811_973_76232_16_659",59.1549295774648,42479.9382889084,336,428
78.5046728971963,"x40024_916_82971_16_264",59.1549295774648,38388.5025367957,336,428
78.5046728971963,"x38930_1003_85147_15_783",59.1549295774648,34785.482568662,336,428
78.5046728971963,"x39086_969_71599_15_825",59.1549295774648,33418.9633417254,336,428
78.5046728971963,"x40651_923_73401_16_537",59.1549295774648,29940.0051165493,336,428
78.2710280373832,"x148_358_25875_0_8",58.9788732394366,99882.6216271128,335,428
78.2710280373832,"x38879_886_78272_15_745",58.9788732394366,49199.5603315141,335,428
78.2710280373832,"x39868_523_47231_16_162",58.9788732394366,40061.6667908451,335,428
78.2710280373832,"x37865_865_66708_15_421",58.9788732394366,39214.8462297535,335,428
78.2710280373832,"x38364_806_72335_15_531",58.9788732394366,33240.2750419014,335,428
78.2710280373832,"x39439_955_76878_16_026",58.9788732394366,32836.693512676,335,428
78.0373831775701,"x35275_762_66097_14_455",58.8028169014084,226980.955586796,334,428
78.0373831775701,"x41310_1008_89489_17_018",58.8028169014084,95346.812346655,334,428
78.0373831775701,"x37735_823_6784_15_301",58.8028169014084,44129.6558461268,334,428
78.0373831775701,"x40960_864_80366_16_755",58.8028169014084,38426.7793776408,334,428
78.0373831775701,"x39992_966_84531_16_252",58.8028169014084,37345.4670433099,334,428
77.803738317757,"x35827_911_65277_14_624",58.6267605633803,58719.1724522886,333,428
77.803738317757,"x40868_1008_89203_16_691",58.6267605633803,54228.0026593311,333,428
77.803738317757,"x40363_887_74661_16_395",58.6267605633803,48037.4681054578,333,428
77.803738317757,"x40353_888_80523_16_342",58.6267605633803,32197.3123619719,333,428
77.803738317757,"x38242_780_70833_15_476",58.6267605633803,27066.3177035211,333,428
77.5700934579439,"x38822_860_76916_15_707",58.4507042253521,63110.5762272888,332,428
77.5700934579439,"x38271_943_70518_15_477",58.4507042253521,20320.7878873239,332,428
77.3364485981308,"x40260_936_83523_16_352",58.2746478873239,58674.9561079226,331,428
77.3364485981308,"x39620_940_82891_16_052",58.2746478873239,31569.5734839789,331,428
77.1028037383178,"x36225_814_69227_14_747",58.0985915492958,395517.87272905,330,428
77.1028037383178,"x39283_979_76696_15_911",58.0985915492958,32155.0572751761,330,428
77.1028037383178,"x40128_897_71772_16_282",58.0985915492958,22928.1302475352,330,428
77.1028037383178,"x40616_949_74966_16_512",58.0985915492958,17690.4880609155,330,428
76.8691588785047,"x35290_869_66145_14_465",57.9225352112676,130641.56279912,329,428
76.8691588785047,"x40761_958_78933_16_653",57.9225352112676,59249.4377211266,329,428
76.8691588785047,"x40637_890_82216_16_538",57.9225352112676,51420.358346655,329,428
76.8691588785047,"x36919_811_62141_14_976",57.9225352112676,40158.2071931339,329,428
76.8691588785047,"x37772_813_63651_15_29",57.9225352112676,32982.2449735916,329,428
76.8691588785047,"x40264_973_75494_16_33",57.9225352112676,20777.4716010563,329,428
76.6355140186916,"x41546_932_86601_17_263",57.7464788732394,144994.3715625,328,428
76.6355140186916,"x142_335_18306_0_795",57.7464788732394,106127.582965141,328,428
76.4018691588785,"x38654_936_8015_15_643",57.5704225352113,57576.9186635564,327,428
76.4018691588785,"x38832_808_73874_15_725",57.5704225352113,26414.814469014,327,428
76.4018691588785,"x40850_905_73709_16_674",57.5704225352113,17585.0131850352,327,428
76.1682242990654,"x41596_914_85546_17_336",57.3943661971831,105259.625441725,326,428
76.1682242990654,"x41298_959_88228_16_998",57.3943661971831,65116.251253697,326,428
76.1682242990654,"x40318_957_78487_16_368",57.3943661971831,44409.3070073943,326,428
76.1682242990654,"x39905_915_82062_16_192",57.3943661971831,30266.5895825704,326,428
76.1682242990654,"x39594_971_7397_16_039",57.3943661971831,20649.0436716549,326,428
75.9345794392523,"x41594_942_88408_17_336",57.2183098591549,99995.7251318664,325,428
75.9345794392523,"x150_277_17971_0_819",57.2183098591549,60803.5144975352,325,428
75.9345794392523,"x41005_860_80765_16_798",57.2183098591549,59980.8544885562,325,428
75.9345794392523,"x36086_861_63782_14_706",57.2183098591549,49744.3247318663,325,428
75.9345794392523,"x38518_977_75285_15_579",57.2183098591549,40903.1310769366,325,428
75.7009345794392,"x39910_575_50308_16_18",57.0422535211268,67271.7992424296,324,428
75.7009345794392,"x37551_882_75409_15_202",57.0422535211268,49283.4696371478,324,428
75.7009345794392,"x41217_917_79073_16_961",57.0422535211268,35903.4163760564,324,428
75.4672897196262,"x39286_573_48745_15_912",56.8661971830986,97231.6787362675,323,428
75.4672897196262,"x41306_982_87829_17_014",56.8661971830986,88863.7467850353,323,428
75.4672897196262,"x36887_837_63777_14_985",56.8661971830986,26225.692990669,323,428
75.2336448598131,"x167_291_1954_0_821",56.6901408450704,38812.1673765845,322,428
75,"x41312_980_86592_17_017",56.5140845070422,92013.1282457746,321,428
75,"x37348_958_78635_15_136",56.5140845070422,60121.4951711269,321,428
75,"x39148_623_50275_15_836",56.5140845070422,52303.6761933098,321,428
75,"x40612_916_8344_16_536",56.5140845070422,41000.5683528169,321,428
