Feature,XGBoost_Importance,RandomForest_Importance
x24597_848_51744_11_795,0.0,0.0015369817597961836
x19848_848_61591_9_327,0.0,0.0015346334126858019
x1155_528_27241_1_466,0.0,0.001517623216423697
x11106_714_47041_5_653,0.0,0.0015173901956072842
x38454_878_76101_15_567,0.0,0.0015068935382724768
x30285_711_53261_13_292,0.0,0.0014897786415725414
x27769_630_58226_12_671,0.0,0.0014799850339176305
x8983_478_38978_4_88,0.0,0.0014633606609594939
x2444_534_3559_2_447,0.0,0.0014539689532037045
x26454_754_57457_12_344,0.0,0.0014350850221820975
x10672_862_5432_5_504,0.0,0.001417208209394172
x33093_670_61095_13_918,0.0,0.001416629399405931
x8842_776_50726_4_827,0.0,0.001415997762045675
x15241_760_51335_7_399,0.0,0.0014110982820903675
x25232_740_55933_11_975,0.0,0.0013873319997764926
x17725_675_53497_8_45,0.0,0.0013417479184734543
x8022_646_44615_4_533,0.0,0.0013313677957956804
x34480_662_64485_14_247,0.0,0.0013216414806437008
x17930_681_49354_8_474,0.0,0.0013157373365034286
x29022_650_60824_12_999,0.0,0.001309381182434956
x30287_848_65893_13_29,0.0,0.0012969939103909271
x13566_736_52806_6_678,0.0,0.001295513196431543
x28423_606_58052_12_845,0.0,0.001273145943224025
x18856_534_48846_8_849,0.0,0.0012696288785528152
x8224_672_52042_4_607,0.0,0.0012622764374119642
x34470_684_62474_14_244,0.0,0.0012368696606011914
x25070_714_54269_11_924,0.0,0.0012344744595117808
x502_423_35719_1_08,0.0,0.0012089864020551513
x40428_960_83799_16_413,0.0,0.001207996250183274
x26638_818_56499_12_392,0.0,0.0011978459799131113
x31750_634_61382_13_623,0.0,0.0011686789643887182
x9949_666_47192_5_235,0.0,0.0011610882021922985
x19944_722_51243_9_349,0.0,0.0011598022896033848
x22098_860_54138_10_497,0.0,0.001132242374400055
x25148_688_52796_11_954,0.0,0.001127459059502013
x21822_748_52661_10_396,0.0,0.0010984264570808868
x12764_786_5461_6_332,0.0,0.0010831247627975593
x9733_431_35243_5_156,0.0,0.001068517041751787
x30756_660_62927_13_401,0.0,0.0010682590023592163
x22880_740_55726_10_957,0.0,0.0010676366832035335
x27126_1018_72645_12_529,0.0,0.001067101599813804
x14371_652_55099_7_025,0.0,0.0010627110604400172
x39062_854_76003_15_823,0.0,0.001057844972711455
x38690_910_8219_15_662,0.0,0.0010575253936988406
x20577_732_61254_9_735,0.0,0.0010552611451185086
x20278_792_58964_9_565,0.0,0.0010391928555265706
x19274_625_50767_9_052,0.0,0.001029997805349971
x10687_648_46075_5_501,0.0,0.0010297339617368366
x6195_431_35265_3_986,0.0,0.0010199722734507302
x30315_946_72607_13_318,0.0,0.0010023957915586289
x19683_706_59791_9_244,0.0,0.0009906596083997128
x9836_782_49514_5_198,0.0,0.0009784528227504488
x23073_784_5852_11_103,0.0,0.0009694891394275207
x25829_714_54326_12_141,0.0,0.0009691735093733004
x29055_606_58214_13_01,0.0,0.0009673929845401149
x8211_622_44527_4_602,0.0,0.0009643396404767804
x20312_722_51201_9_588,0.0,0.0009617654631992276
x3862_580_3978_3_26,0.0,0.0009588980457856965
x2592_557_25885_2_552,0.0,0.0009586387759390827
x23182_583_50824_11_169,0.0,0.0009562160297569539
x2649_506_36068_2_586,0.0,0.0009542358468084998
x8394_848_52703_4_704,0.0,0.0009534647698357519
x28967_917_66135_12_992,0.0,0.00095272819515418
x30299_682_61387_13_311,0.0,0.00094734436381899
x24593_850_51477_11_793,0.0,0.0009456590654658244
x23916_264_26786_11_563,0.0,0.0009434988440703054
x32534_644_59591_13_801,0.0,0.0009421284378586639
x28420_636_59433_12_836,0.0,0.0009261529731623262
x23628_760_64581_11_397,0.0,0.0009219977368045482
x26469_466_29305_12_333,0.0,0.0009212886854346568
x7117_458_34849_4_301,0.0,0.0009196960194199043
x18562_816_58706_8_686,0.0,0.0009194551257808058
x4431_487_28238_3_552,0.0,0.0009192950932748301
x27953_622_57686_12_709,0.0,0.0009039776817015213
x28054_994_72721_12_734,0.0,0.0008966465066186861
x4573_530_35871_3_51,0.0,0.0008926169915817907
x18463_676_52136_8_656,0.0,0.0008917870245017298
x23906_1098_01327_11_562,0.0,0.0008862144772410995
x17206_802_52061_8_197,0.0,0.000878705606181407
x10336_762_52644_5_394,0.0,0.0008767060958755718
x18005_901_56667_8_515,0.0,0.0008758002603450723
x28096_995_72905_12_752,0.0,0.0008735326013253895
x6208_448_37813_3_986,0.0,0.0008715608036674127
x33207_642_61933_13_944,0.0,0.0008636169646722393
x11201_650_47606_5_693,0.0,0.0008618418455353212
x10918_791_52854_5_632,0.0,0.0008561478252048425
x38251_856_77702_15_491,0.0,0.0008483910016140694
x18138_805_56945_8_534,0.0,0.0008446854733967312
x27300_766_57563_12_54,0.0,0.0008445200139578741
x8754_878_47673_4_806,0.0,0.0008345179942607145
x25065_427_8167_11_929,0.0,0.0008282094898469992
x5713_560_3695_3_819,0.0,0.0008247666794770739
x2259_536_33418_2_267,0.0,0.000823315064838776
x21700_536_50456_10_311,0.0,0.0008201084821182411
x21092_708_6141_9_985,0.0,0.0008168210013088634
x3878_496_37664_3_306,0.0,0.0008133719300281399
x31883_672_56925_13_649,0.0,0.0008126541316471344
x31911_976_76567_13_653,0.0,0.0008114096530417895
x25245_744_59078_11_999,0.0,0.0008109834021764494
x7592_686_47511_4_437,0.0,0.0008085156402139141
x7573_778_46058_4_428,0.0,0.0008005062528614268
x18304_680_58271_8_592,0.0,0.000799793720683513
x24129_885_63164_11_648,0.0,0.0007919217759013946
x20056_794_5933_9_473,0.0,0.0007876355119337307
x25965_778_57268_12_201,0.0,0.0007868094634073729
x8399_818_55489_4_682,0.0,0.0007833588550002502
x1076_452_3141_1_412,0.0,0.0007792763477413578
x3245_548_36397_3_012,0.0,0.0007772005428499623
x8744_377_32092_4_801,0.0,0.0007630508704905494
x2591_532_30313_2_544,0.0,0.0007618185618440314
x7269_578_41924_4_36,0.0,0.000759281271852902
x22429_768_58989_10_664,0.0,0.0007586864239571898
x29329_659_57802_13_049,0.0,0.0007566242170430548
x21106_1334_02295_9_997,0.0,0.0007547252828282563
x33099_718_63424_13_916,0.0,0.0007514832198817106
x3905_518_35796_3_323,0.0,0.0007426992869563955
x32047_735_73309_13_664,0.0,0.0007374498228538896
x33391_678_63949_13_985,0.0,0.0007358071938711546
x26855_916_6781_12_433,0.0,0.0007327392730868929
x3480_526_38736_3_086,0.0,0.0007290304402128846
x37749_642_61785_15_272,0.0,0.0007273082512577197
x7759_642_41204_4_459,0.0,0.000723485499970225
x14893_640_55131_7_251,0.0,0.0007228777976962367
x31602_822_68155_13_595,0.0,0.0007173385290256286
x26002_755_56652_12_217,0.0,0.0007138461559495534
x17948_659_51273_8_479,0.0,0.0007119047722017725
x28727_950_53237_12_919,0.0,0.0007101273952361427
x22268_1093_9823_10_598,0.0,0.000709479295552547
x26006_502_29262_12_214,0.0,0.0007088643253831072
x14661_907_51764_7_16,0.0,0.0007069487043943357
x25150_823_63837_11_953,0.0,0.0007064517780754679
x3573_496_37614_3_145,0.0,0.0007056179456047232
x20246_818_60649_9_562,0.0,0.0006997776009718771
x19203_862_55614_9_034,0.0,0.0006970886256521445
x22863_768_59077_10_971,0.0,0.0006943080526920208
x35020_531_5141_14_392,0.0,0.0006823122932797289
x38278_928_77099_15_494,0.0,0.0006751137853682173
x14009_652_55118_6_873,0.0,0.000673191954294756
x7479_664_39424_4_443,0.0,0.0006720065892983543
x14695_802_55824_7_165,0.0,0.0006702302817310149
x19074_858_59928_8_951,0.0,0.0006702067745810949
x26035_1454_09616_12_221,0.0,0.000669697660713396
x18101_834_59851_8_54,0.0,0.0006585462589687898
x17544_830_59006_8_337,0.0,0.000658147275753062
x15425_800_58176_7_47,0.0,0.0006579061871192967
x18747_680_58244_8_796,0.0,0.0006568526221203366
x17757_391_78842_8_394,0.0,0.0006532686781246294
x27800_636_59332_12_675,0.0,0.0006447656938884766
x12970_752_58577_6_419,0.0,0.000638673291028244
x30288_1048_77221_13_275,0.0,0.0006326764953221062
x22061_856_58166_10_47,0.0,0.0006273615955574899
x7584_756_47918_4_432,0.0,0.0006248989215915813
x1813_498_35538_1_899,0.0,0.0006245125012827448
x22804_780_58887_10_928,0.0,0.0006236925092636272
x10537_700_55157_5_448,0.0,0.0006129923185288419
x26251_560_54066_12_288,0.0,0.0006107469612827829
x14756_652_55124_7_188,0.0,0.0006091288975226
x5239_544_37607_3_691,0.0,0.0006072450581945717
x5619_522_39161_3_796,0.0,0.000607149085563797
x24668_738_54345_11_82,0.0,0.0005982654765678021
x26555_992_71028_12_35,0.0,0.0005948483728837875
x5760_576_40435_3_824,0.0,0.000591300756499268
x16758_654_56689_8_032,0.0,0.0005810289396137967
x25057_780_55521_11_966,0.0,0.0005747726166689703
x25678_690_54333_12_099,0.0,0.0005736154785958639
x2949_510_35611_2_86,0.0,0.0005735322720581147
x22074_758_51052_10_493,0.0,0.0005694914895980662
x26054_774_54083_12_234,0.0,0.000556657468456934
x16246_641_50332_7_75,0.0,0.0005528476741466719
x3358_510_3573_3_051,0.0,0.0005478061473322743
x39422_912_83873_15_969,0.0,0.0005439328150851154
x10821_624_52017_5_625,0.0,0.0005408374928661395
x22094_736_52719_10_478,0.0,0.0005402661259340942
x26004_775_54372_12_229,0.0,0.0005381692420447314
x28198_574_55625_12_781,0.0,0.0005282296786036189
x19252_836_61798_9_04,0.0,0.0005240358799392616
x16665_764_55968_8_013,0.0,0.0005209646132802624
x8103_578_41922_4_573,0.0,0.0005198819625038768
x25870_590_55112_12_167,0.0,0.0005180058118185438
x15758_654_56697_7_595,0.0,0.0005177769442896064
x8392_819_55795_4_684,0.0,0.0005170467171108709
x29096_850_61385_13_023,0.0,0.0005161290878566659
x17609_790_57441_8_344,0.0,0.0005115752415700721
x26370_829_68761_12_322,0.0,0.0005071718708628443
x17198_742_60125_8_212,0.0,0.0005068679387719602
x29968_608_59693_13_267,0.0,0.0005030889974162227
x39096_938_85293_15_82,0.0,0.0005025389827031348
x26082_702_54369_12_244,0.0,0.0005009479340225794
x25954_864_64608_12_215,0.0,0.0005006597176455033
x22253_736_58558_10_586,0.0,0.0005001854563196993
x2725_556_37733_2_616,0.0,0.0004997307801744577
x10830_774_52456_5_571,0.0,0.0004930037387774532
x29823_650_61002_13_197,0.0,0.0004917775555440439
x25797_842_58705_12_114,0.0,0.0004895927233070874
x7615_664_49248_4_439,0.0,0.00048535959474636645
x23881_953_54939_11_545,0.0,0.00048443258266848396
x4910_370_29619_3_609,0.0,0.00048310081992722863
x30556_650_6087_13_352,0.0,0.00048219166587770403
x41448_938_85548_17_138,0.0,0.0004783691724776435
x5017_607_27097_3_654,0.0,0.000476030408496638
x3131_985_69518_2_928,0.0,0.00047042439735005986
x7771_510_39227_4_419,0.0,0.00046912994798590905
x4509_508_3759_3_504,0.0,0.0004649300742907862
x25675_854_5905_12_053,0.0,0.0004626717728004039
x27672_580_56682_12_649,0.0,0.00045758910114463265
x20696_552_4997_9_8,0.0,0.00045617934330773925
x27609_781_5906_12_679,0.0,0.00045541633678658873
x20104_756_61502_9_462,0.0,0.0004519243451961131
x6924_679_45382_4_217,0.0,0.0004507934748359102
x14335_678_56694_7_012,0.0,0.0004507087629059052
x30191_590_5885_13_291,0.0,0.0004499554762496906
x31627_862_67561_13_604,0.0,0.0004495181684163961
x15484_708_57753_7_46,0.0,0.0004485208039178105
x11101_586_42154_5_675,0.0,0.00044406085716417495
x7075_732_48259_4_304,0.0,0.00044392916317663206
x20110_766_57549_9_463,0.0,0.00044084300492160344
x5666_494_39682_3_809,0.0,0.00043851956898770483
x13008_788_54188_6_413,0.0,0.0004356384126365277
x34094_586_55622_14_12,0.0,0.00042763496107575455
x33117_723_59053_13_922,0.0,0.0004270174582202973
x4050_508_37634_3_332,0.0,0.0004244785580180049
x1586_524_27545_1_737,0.0,0.0004214801252924455
x23918_582_55786_11_566,0.0,0.0004208337912608031
x23693_726_5428_11_476,0.0,0.0004185196481247209
x17964_685_52764_8_484,0.0,0.0004151048264724473
x31539_885_75125_13_586,0.0,0.00041304035352266453
x8325_732_4819_4_655,0.0,0.00041003584370895394
x7312_574_38565_4_366,0.0,0.00040856105686730697
x3469_532_33655_3_099,0.0,0.0004070278774480314
x14961_788_55899_7_276,0.0,0.00040698367673339266
x3764_356_28009_3_207,0.0,0.0004035147739186026
x41391_836_808_17_083,0.0,0.0004030797393862354
x26659_398_79603_12_393,0.0,0.0004029531144487496
x2230_466_29346_2_231,0.0,0.0004020295234917742
x1759_572_33456_1_852,0.0,0.0003994014760930283
x17230_427_81736_8_201,0.0,0.00039852609859056433
x8686_634_44612_4_843,0.0,0.0003969184693380483
x11259_650_53548_5_709,0.0,0.000395866009393381
x11459_386_39885_5_793,0.0,0.0003950555115765971
x6689_344_35256_4_145,0.0,0.00039495585781908655
x19959_548_50439_9_404,0.0,0.00039429607171246743
x23742_820_62076_11_508,0.0,0.0003942242196081068
x22549_762_61667_10_693,0.0,0.00039350342628900054
x8478_746_49844_4_708,0.0,0.00039319748239102754
x31265_679_66856_13_54,0.0,0.00039220117108753596
x18902_668_58224_8_877,0.0,0.00039193889201421015
x23775_892_46715_11_517,0.0,0.0003912623740695923
x39113_956_80212_15_862,0.0,0.0003904987831253214
x31954_664_62394_13_669,0.0,0.0003904016836526499
x26765_788_55693_12_474,0.0,0.0003876497788068165
x18250_706_59663_8_56,0.0,0.00038711731981979253
x21621_802_56702_10_277,0.0,0.0003867925315944457
x36673_652_66053_14_903,0.0,0.0003857722368689207
x14255_923_51221_6_967,0.0,0.0003837624782583346
x40554_942_88762_16_477,0.0,0.0003837333649751251
x29458_616_56535_13_127,0.0,0.0003830404228830113
x23695_585_52442_11_475,0.0,0.0003796336746165483
x30257_695_55899_13_286,0.0,0.00037825130824042463
x26366_622_57713_12_322,0.0,0.00037774992814023934
x38810_858_79253_15_712,0.0,0.000377330181343655
x25455_564_53571_12_037,0.0,0.0003758771577094267
x23944_583_57604_11_567,0.0,0.00037580335626160677
x3115_522_35597_2_868,0.0,0.00037509349618453504
x22902_794_60499_10_997,0.0,0.00037439873162831687
x15970_760_52365_7_639,0.0,0.00037271277923880654
x23860_806_60502_11_526,0.0,0.00037127064500033574
x18104_700_52795_8_52,0.0,0.0003711988906896918
x20430_657_53253_9_656,0.0,0.0003708354699920307
x32180_630_61937_13_748,0.0,0.000370555079449329
x3114_550_37414_2_932,0.0,0.00037002555882208134
x10179_846_58539_5_335,0.0,0.0003684790024606136
x3640_494_36046_3_132,0.0,0.00036472824778868566
x18036_695_51019_8_498,0.0,0.00036470007771066454
x23200_846_50219_11_177,0.0,0.0003639878315708249
x29576_594_58226_13_129,0.0,0.00036130929799547056
x10524_692_52353_5_447,0.0,0.00036059919507591605
x30978_648_59156_13_436,0.0,0.0003603413766762913
x24806_1470_12749_11_875,0.0,0.00035910288733722386
x17110_828_6116_8_176,0.0,0.00035725173844738305
x28210_592_56636_12_785,0.0,0.0003549913380789969
x2300_468_34525_2_3,0.0,0.0003533526158472394
x27550_754_57492_12_59,0.0,0.00034842006605579896
x25181_1376_04892_11_96,0.0,0.00034547555830655575
x21203_679_51524_10_032,0.0,0.00034510305090180245
x25938_874_53223_12_177,0.0,0.0003435893498121063
x26919_820_61894_12_457,0.0,0.00034329027436325624
x7676_558_39058_4_478,0.0,0.00034199290812280065
x21275_768_58936_10_085,0.0,0.0003418297790377985
x23261_550_51993_11_214,0.0,0.00034025900299343475
x2710_510_35483_2_631,0.0,0.00033845095243795095
x39428_910_82147_15_939,0.0,0.00033829244729460264
x29224_658_57446_13_049,0.0,0.0003375390785960861
x20982_846_53917_9_938,0.0,0.00033505752051107845
x26102_790_51242_12_236,0.0,0.00033459476127511523
x24997_822_63381_11_918,0.0,0.0003345340916993497
x7064_694_50437_4_276,0.0,0.00033057108400263383
x10506_832_5705_5_439,0.0,0.0003280568927289614
x1058_570_32058_1_395,0.0,0.00032727960256162157
x30279_808_66668_13_285,0.0,0.0003269822339467256
x22250_574_45991_10_593,0.0,0.00032420074639413483
x7229_730_4267_4_331,0.0,0.00032204967681875044
x1598_546_25775_1_745,0.0,0.0003218622426767694
x24286_808_62292_11_696,0.0,0.00032113534496225836
x7969_564_40151_4_538,0.0,0.0003207404778372306
x14352_800_58004_7_017,0.0,0.00031779345292388424
x3160_494_35883_2_94,0.0,0.0003175110319604066
x32007_646_6134_13_692,0.0,0.00031577738738902125
x8015_746_49584_4_513,0.0,0.0003156413229646481
x21897_588_49629_10_404,0.0,0.00031366141764063677
x32169_624_62968_13_731,0.0,0.00031246385515119613
x25461_546_52575_12_038,0.0,0.00031193041248718365
x29962_640_6041_13_227,0.0,0.0003110530973104012
x9561_494_36131_5_102,0.0,0.0003108446222409902
x14736_678_56701_7_193,0.0,0.00031000392207014533
x2039_337_23678_1_995,0.0,0.00030993006656331935
x21487_548_50472_10_207,0.0,0.0003095150535504844
x21237_802_56955_10_075,0.0,0.0003073961182239899
x17865_704_5825_8_448,0.0,0.0003008986629757197
x31699_604_6038_13_613,0.0,0.0002975506200586987
x23806_695_5471_11_531,0.0,0.00029750365878857357
x8286_358_36825_4_637,0.0,0.00029700957803542876
x17689_742_60042_8_369,0.0,0.00029629232953092775
x6123_522_39023_3_957,0.0,0.0002959901369869422
x5148_573_37291_3_663,0.0,0.0002958625262456573
x20884_784_64489_9_905,0.0,0.0002947960953394498
x10315_746_49665_5_378,0.0,0.00029334608463714375
x18247_832_5836_8_582,0.0,0.0002923653928031679
x27874_738_5407_12_69,0.0,0.0002909959464550321
x30284_654_58055_13_292,0.0,0.00028925224817528825
x15410_858_62222_7_474,0.0,0.0002865272692251932
x29839_794_70024_13_224,0.0,0.00028647658417557757
x23171_746_51031_11_165,0.0,0.0002862006713356357
x37425_666_67611_15_152,0.0,0.00028590306642531794
x21433_724_52843_10_171,0.0,0.0002833886657186641
x7402_636_46096_4_388,0.0,0.00028300341141345814
x3156_482_36064_2_937,0.0,0.0002826085083179569
x18035_1063_6193_8_509,0.0,0.0002813457540099228
x26230_740_56081_12_25,0.0,0.00027925990094907133
x26492_590_55072_12_355,0.0,0.00027895611749147615
x9154_736_47777_4_951,0.0,0.00027800412573772285
x143_388_26988_0_797,0.0,0.0002773423405710007
x7123_524_40781_4_289,0.0,0.00027719051174278386
x24092_738_54246_11_624,0.0,0.0002760317548309862
x22274_637_6239_10_6,0.0,0.0002760163242774474
x20762_678_5441_9_83,0.0,0.00027580248517855045
x1239_527_26225_1_522,0.0,0.000275777245113177
x27311_852_64963_12_553,0.0,0.00027498250736688505
x26360_766_62066_12_319,0.0,0.0002746667133419683
x4345_505_39969_3_431,0.0,0.0002733926333320554
x6046_636_45984_3_927,0.0,0.00027242003757366076
x6671_564_36627_4_139,0.0,0.0002722518271731206
x15698_679_48027_7_541,0.0,0.0002710122851983693
x27749_662_57157_12_662,0.0,0.0002702549963585235
x39713_938_85368_16_033,0.0,0.00026901882297855894
x2192_539_31958_2_207,0.0,0.0002682993758666399
x20578_690_54236_9_754,0.0,0.0002655780483365928
x39571_868_79875_16_037,0.0,0.000264017501152977
x23665_674_51286_11_442,0.0,0.0002616911754918194
x8891_409_34706_4_853,0.0,0.00026129849930843306
x4809_522_39309_3_613,0.0,0.0002612009708466655
x12312_612_51998_6_132,0.0,0.00026065698298646046
x23464_744_59099_11_345,0.0,0.00026031991398785655
x7743_614_37787_4_464,0.0,0.00025960671679967393
x30397_864_62808_13_308,0.0,0.00025873840223307893
x19970_750_54977_9_407,0.0,0.00025826487488116677
x7212_536_40735_4_33,0.0,0.0002580276691142888
x28192_614_54849_12_78,0.0,0.00025758317473455135
x30151_670_55497_13_284,0.0,0.0002573662692457418
x33650_700_60236_14_042,0.0,0.000257161929560113
x20911_681_52986_9_876,0.0,0.0002568370421806244
